#Matrix A = data/stocks/freddie_mac.csv
#Matrix B = data/stocks/fannie_mae.csv
2007-09-26	262	-0.00745881	-0.00657007	57.65	59.36	0.335797	0.357862
2007-09-25	263	-0.000347049	0.00134586	57.63	59.44	0.498822	0.517888
2007-09-24	264	-0.000520878	-0.00320673	57.6	59.25	0.496894	0.435411
2007-09-21	265	0.0140363	0.0198511	58.42	60.45	0.795737	0.869002
2007-09-20	266	-0.0075888	-0.00331951	57.98	60.25	0.332369	0.431555
2007-09-19	267	0.0207735	0.0228673	59.21	61.66	0.876928	0.892138
2007-09-18	268	-0.0275946	-0.0230629	57.62	60.27	0.0823693	0.117931
2007-09-17	269	-0.0524201	-0.033259	54.75	58.33	0.0206727	0.0596615
2007-09-14	270	0.014224	0.0123603	55.54	59.06	0.798736	0.768316
2007-09-13	271	0.0108638	0.0131996	56.15	59.85	0.742823	0.782027
2007-09-12	272	0.00460908	0.011724	56.41	60.56	0.606362	0.755248
2007-09-11	273	0.00808861	0.0140019	56.87	61.42	0.68991	0.793166
2007-09-10	274	-0.00851214	-0.0153744	56.39	60.49	0.310304	0.202978
2007-09-07	275	0.00948535	-0.00398343	56.93	60.25	0.716688	0.416774
2007-09-06	276	0.00140323	-0.00718824	57.01	59.82	0.521315	0.345223
2007-09-05	277	0.0124719	0.0114031	57.73	60.51	0.771744	0.747965
2007-09-04	278	0.0338075	0.0445287	59.75	63.33	0.94955	0.9744
2007-08-31	279	-0.0103145	-0.00158156	59.14	63.23	0.270458	0.472901
2007-08-30	280	-0.0256677	-0.0348609	57.66	61.1	0.0962939	0.0543059
2007-08-29	281	0.0502388	0.0359735	60.71	63.38	0.980613	0.956191
2007-08-28	282	-0.0335376	-0.0344377	58.74	61.27	0.0590189	0.0560197
2007-08-27	283	0.0221408	0.0437022	60.07	64.07	0.888068	0.972258
2007-08-24	284	0.0160524	0.0105019	61.05	64.75	0.825728	0.728256
2007-08-23	285	0.00683263	0.0138593	61.47	65.66	0.664203	0.791024
2007-08-22	286	0.0130057	0.0180948	62.28	66.87	0.78117	0.848222
2007-08-21	287	-0.0113673	-0.00586642	61.58	66.48	0.253749	0.3735
2007-08-20	288	-0.00983933	-0.0219831	60.98	65.05	0.280313	0.128213
2007-08-17	289	0.00261694	-0.00370322	61.14	64.81	0.551949	0.422986
2007-08-16	290	-0.0383831	-0.0321707	58.88	62.79	0.0442374	0.0650171
2007-08-15	291	-0.0176288	-0.0602837	57.86	59.22	0.16506	0.0138175
2007-08-14	292	-0.0147317	0.0227722	57.02	60.6	0.203406	0.890853
2007-08-13	293	0.0343776	0.0194175	59.05	61.8	0.950835	0.861932
2007-08-10	294	0.00689539	0.0351289	59.46	64.05	0.665488	0.953192
2007-08-09	295	-0.00456159	-0.00802647	59.19	63.54	0.402207	0.323158
2007-08-08	296	0.0154691	0.0122804	60.12	64.33	0.818016	0.766174
2007-08-07	297	-0.0160554	-0.0360767	59.17	62.09	0.183055	0.0510925
2007-08-06	298	-0.0274353	-0.0308816	57.59	60.23	0.0827978	0.0720866
2007-08-03	299	-0.077254	-0.103518	53.46	54.58	0.00867609	0.00460583
2007-08-02	300	0.0161944	0.0394227	54.34	56.82	0.827228	0.964332
2007-08-01	301	0.0051263	0.00420613	54.62	57.06	0.617074	0.594152
2007-07-31	302	0.00636715	0.0105774	54.97	57.67	0.654349	0.730184
2007-07-30	303	0.0317069	0.0182159	56.77	58.74	0.943552	0.849721
2007-07-27	304	-0.0254696	-0.0262055	55.36	57.24	0.0975793	0.0950086
2007-07-26	305	0.0289423	0.019863	57.01	58.4	0.931127	0.869216
2007-07-25	306	0.0136678	0.0284478	57.8	60.11	0.790596	0.928556
2007-07-24	307	-0.0259141	-0.00116588	56.34	60.04	0.0937232	0.479756
2007-07-23	308	0.0347781	0.0302051	58.37	61.91	0.951478	0.935411
2007-07-20	309	-0.013544	-0.0087991	57.59	61.37	0.219687	0.307305
2007-07-19	310	0.0242291	0.0136612	59.02	62.22	0.904349	0.788239
2007-07-18	311	-0.00391222	0.0043207	58.79	62.49	0.418916	0.597793
2007-07-17	312	0.00355931	0.00699187	59	62.93	0.580441	0.65949
2007-07-16	313	-0.00271924	-0.00446925	58.84	62.65	0.446765	0.404349
2007-07-13	314	0.0010187	0.00286488	58.9	62.83	0.513175	0.554306
2007-07-12	315	-0.00204156	0.00945922	58.78	63.43	0.464974	0.71069
2007-07-11	316	-0.0224386	-0.0260434	57.49	61.82	0.119002	0.0960797
2007-07-10	317	-0.00366625	-0.0114529	57.28	61.12	0.424272	0.259105
2007-07-09	318	0.0147919	0.030303	58.14	63.03	0.806448	0.936054
2007-07-06	319	0.0046225	0.00833862	58.41	63.56	0.606791	0.69141
2007-07-05	320	0.000684361	0.00563199	58.45	63.92	0.508676	0.626928
2007-07-03	321	0.013835	-0.000312936	59.27	63.9	0.792952	0.497322
2007-07-02	322	-0.00253724	-0.0029823	59.12	63.71	0.451264	0.44141
2007-06-29	323	-0.0147614	-0.0201761	58.26	62.45	0.202549	0.147494
2007-06-28	324	0.00154242	0.00303318	58.35	62.64	0.525386	0.559876
2007-06-27	325	0.011687	0.0130771	59.04	63.47	0.759105	0.780313
2007-06-26	326	0.00539083	0.00439214	59.36	63.75	0.6265	0.599079
2007-06-25	327	-0.00405957	-0.00679091	59.12	63.32	0.415917	0.352721
2007-06-22	328	0.010875	-0.00364558	59.77	63.09	0.743466	0.424057
2007-06-21	329	0.00714286	0.0197328	60.2	64.36	0.669987	0.866431
2007-06-20	330	-0.00417014	-0.00814537	59.95	63.84	0.413989	0.320587
2007-06-19	331	0.028048	0.0318472	61.68	65.94	0.927271	0.942267
2007-06-18	332	0.00145702	0.00722667	61.77	66.42	0.523029	0.663132
2007-06-15	333	0.00993747	-0.0106512	62.39	65.72	0.723115	0.274957
2007-06-14	334	0.00367294	-0.00427871	62.62	65.44	0.583226	0.410133
2007-06-13	335	0.0094907	0.00592434	63.22	65.83	0.716902	0.635497
2007-06-12	336	-0.0205004	-0.021412	61.95	64.45	0.133997	0.133141
2007-06-11	337	0.008324	-0.0105048	62.47	63.78	0.695051	0.277099
2007-06-08	338	-0.0146175	-0.0369046	61.57	61.51	0.20512	0.0480934
2007-06-07	339	0.0118761	-0.0143469	62.31	60.64	0.763603	0.216902
2007-06-06	340	0.0188946	0.00947406	63.51	61.22	0.859147	0.711547
2007-06-05	341	0.00407719	0.0119432	63.77	61.96	0.591367	0.759533
2007-06-04	342	0.00390497	-0.00323835	64.02	61.76	0.588368	0.433698
2007-06-01	343	-0.00172112	-0.00373801	63.91	61.53	0.472258	0.421701
2007-05-31	344	-0.00440042	-0.00703765	63.63	61.1	0.406705	0.347151
2007-05-30	345	0.00438114	0.00261182	63.91	61.26	0.600364	0.548522
2007-05-29	346	-0.00915834	0.00114142	63.33	61.33	0.295308	0.512961
